-6.738281250000000000e+01,-5.517578125000000000e+01,-5.322265625000000000e+01,0.000000000000000000e+00
-8.837890625000000000e+01,-4.980468750000000000e+01,-2.490234375000000000e+01,-1.806640625000000000e+01
-1.806640625000000000e+01,-2.001953125000000000e+01,-5.371093750000000000e+00,-3.808593750000000000e+01
3.417968750000000000e+00,-1.171875000000000000e+01,-4.101562500000000000e+01,-1.708984375000000000e+01
-5.615234375000000000e+01,-2.197265625000000000e+01,-6.201171875000000000e+01,1.171875000000000000e+01
-4.931640625000000000e+01,-4.882812500000000000e+00,-3.613281250000000000e+01,-4.882812500000000000e-01
1.074218750000000000e+01,3.417968750000000000e+00,-5.712890625000000000e+01,-3.125000000000000000e+01
2.197265625000000000e+01,-8.300781250000000000e+00,-8.496093750000000000e+01,-3.515625000000000000e+01
-6.005859375000000000e+01,-3.662109375000000000e+01,-6.054687500000000000e+01,-1.269531250000000000e+01
-8.593750000000000000e+01,-4.443359375000000000e+01,-9.277343750000000000e+00,-1.074218750000000000e+01
-2.441406250000000000e+01,-2.050781250000000000e+01,-1.464843750000000000e+00,-2.294921875000000000e+01
-4.882812500000000000e+00,-3.613281250000000000e+01,-4.736328125000000000e+01,-6.494140625000000000e+01
-4.785156250000000000e+01,-5.126953125000000000e+01,-8.691406250000000000e+01,-5.517578125000000000e+01
-6.835937500000000000e+01,-3.564453125000000000e+01,-6.835937500000000000e+01,-2.636718750000000000e+01
-6.103515625000000000e+01,-4.199218750000000000e+01,-4.296875000000000000e+01,-3.906250000000000000e+01
2.539062500000000000e+01,-2.734375000000000000e+01,-3.417968750000000000e+00,-4.101562500000000000e+01
3.906250000000000000e+00,-1.708984375000000000e+01,-1.220703125000000000e+01,-2.832031250000000000e+01
-9.912109375000000000e+01,-3.808593750000000000e+01,-7.226562500000000000e+01,-2.783203125000000000e+01
-9.130859375000000000e+01,-3.320312500000000000e+01,-8.837890625000000000e+01,-3.222656250000000000e+01
-3.906250000000000000e+00,-1.464843750000000000e+00,-2.490234375000000000e+01,-1.855468750000000000e+01
3.417968750000000000e+00,-3.417968750000000000e+00,2.441406250000000000e+00,-6.347656250000000000e+00
-5.761718750000000000e+01,-3.320312500000000000e+01,-3.271484375000000000e+01,-2.441406250000000000e+00
-8.544921875000000000e+01,-4.394531250000000000e+01,-7.910156250000000000e+01,-1.855468750000000000e+01
-3.710937500000000000e+01,-2.783203125000000000e+01,-6.494140625000000000e+01,-5.371093750000000000e+01
-8.789062500000000000e+00,-2.880859375000000000e+01,-3.320312500000000000e+01,-7.763671875000000000e+01
-5.468750000000000000e+01,-4.296875000000000000e+01,-4.443359375000000000e+01,-4.931640625000000000e+01
-5.371093750000000000e+01,-2.832031250000000000e+01,-4.003906250000000000e+01,-4.394531250000000000e+00
-2.392578125000000000e+01,-2.490234375000000000e+01,-6.835937500000000000e+01,-2.099609375000000000e+01
8.300781250000000000e+00,-2.783203125000000000e+01,-5.615234375000000000e+01,-5.957031250000000000e+01
-3.369140625000000000e+01,-3.076171875000000000e+01,-3.125000000000000000e+01,-2.978515625000000000e+01
-8.740234375000000000e+01,-5.419921875000000000e+01,-5.615234375000000000e+01,4.394531250000000000e+00
-7.226562500000000000e+01,-4.736328125000000000e+01,-7.470703125000000000e+01,-2.050781250000000000e+01
